"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57583694";"01";"1323825";"";"";"59934";"36";"LATO SENSU";"";"D5 - Setor V";"2017";"1";"2017/02/10 00:00:00.000";"2017/02/25 00:00:00.000";"7M2345  7T3456  6N1234";"";"50";"REGULAR";"false";"2017/03/09 11:00:14.130000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57593168";"01";"7350849";"";"";"61150";"30";"TÉCNICO";"";"Sala 24";"2017";"1";"2017/02/13 00:00:00.000";"2017/06/17 00:00:00.000";"2T12";"";"50";"REGULAR";"false";"2017/07/03 19:50:39.259000000";"false";"";"26";"CONSOLIDADA";"";"Presencial"
"57593169";"02";"350610";"";"";"61150";"30";"TÉCNICO";"";"Sala 24";"2017";"1";"2017/02/13 00:00:00.000";"2017/06/17 00:00:00.000";"4T12";"";"50";"REGULAR";"false";"2017/07/05 08:17:47.229000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57593170";"01";"350610";"";"";"61152";"30";"TÉCNICO";"";"Sala 24";"2017";"1";"2017/01/30 00:00:00.000";"2017/06/17 00:00:00.000";"3T56";"0";"50";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57593172";"01";"1734630";"";"Disciplina destinada aos alunos ingressantes até 2015.1.
*Grade curricular antiga.";"18814";"45";"TÉCNICO";"";"Sala 25";"2017";"1";"2017/01/30 00:00:00.000";"2017/06/17 00:00:00.000";"2T3456";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57593173";"01";"1319262";"";"";"18773";"30";"TÉCNICO";"";"LAMUCO";"2017";"1";"2017/02/13 00:00:00.000";"2017/07/01 00:00:00.000";"3T34";"24";"20";"REGULAR";"false";"2017/07/05 17:37:03.708000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57593174";"01";"1174208";"";"";"18653";"45";"TÉCNICO";"";"Sala 21";"2017";"1";"2017/02/13 00:00:00.000";"2017/07/01 00:00:00.000";"3T123";"2";"3";"REGULAR";"false";"2017/06/27 19:31:30.227000000";"false";"";"57";"CONSOLIDADA";"";"Presencial"
"57593175";"02";"1279611";"";"";"18653";"45";"TÉCNICO";"";"Sala 21";"2017";"1";"2017/02/13 00:00:00.000";"2017/07/01 00:00:00.000";"6T123";"2";"3";"REGULAR";"false";"2017/07/04 16:07:46.416000000";"false";"";"6";"CONSOLIDADA";"";"Presencial"
"57593176";"03";"1174208";"";"";"18653";"45";"TÉCNICO";"";"Sala 21";"2017";"1";"2017/02/13 00:00:00.000";"2017/07/01 00:00:00.000";"5T456";"1";"3";"REGULAR";"false";"2017/06/27 19:34:16.155000000";"false";"";"51";"CONSOLIDADA";"";"Presencial"
"57593177";"04";"1149514";"";"Canto Popular";"18653";"45";"TÉCNICO";"";"Sala 03";"2017";"1";"2017/02/13 00:00:00.000";"2017/07/01 00:00:00.000";"3T123";"3";"4";"REGULAR";"false";"2017/06/29 09:56:08.371000000";"false";"";"57";"CONSOLIDADA";"";"Presencial"
"57593178";"01";"1149514";"";"";"18732";"45";"TÉCNICO";"";"Sala 03";"2017";"1";"2017/02/13 00:00:00.000";"2017/07/01 00:00:00.000";"4T123";"1";"3";"REGULAR";"false";"2017/06/29 09:58:27.762000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
