"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57652982";"01";"4859773";"";"";"2036562";"90";"GRADUAÇÃO";"Campus Central";"4I8";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"246N12";"60";"44";"REGULAR";"false";"2020/12/23 20:45:01.513000000";"false";"";"100";"CONSOLIDADA";"";"Presencial"
"57652983";"01";"1494715";"";"";"2036575";"60";"GRADUAÇÃO";"Campus Central";"4I10";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24N12";"49";"24";"REGULAR";"false";"2020/12/16 12:25:44.315000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57652984";"01";"1225805";"";"";"2036561";"60";"GRADUAÇÃO";"Campus Central";"4I3";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"2N34 6N12";"49";"45";"REGULAR";"false";"2020/12/19 16:56:15.017000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57652985";"01";"1848513";"";"";"2036559";"60";"GRADUAÇÃO";"Campus Central";"4I14";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N12";"34";"33";"REGULAR";"false";"2020/12/13 13:54:29.147000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57652986";"01";"1225805";"";"";"2036573";"60";"GRADUAÇÃO";"Campus Central";"4G5";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N34";"59";"46";"REGULAR";"false";"2020/12/19 17:05:40.881000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57652987";"01";"1378360";"";"";"2036574";"60";"GRADUAÇÃO";"Campus Central";"4A4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24N34";"38";"40";"REGULAR";"false";"2020/12/19 09:20:20.136000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57652988";"01";"1330544";"";"";"2036566";"60";"GRADUAÇÃO";"Campus Central";"4I3";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N12";"68";"45";"REGULAR";"false";"2020/12/19 21:42:47.693000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57652989";"01";"3144567";"";"";"2036665";"60";"GRADUAÇÃO";"Campus Central";"4B1";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N34";"24";"45";"REGULAR";"false";"2020/12/17 21:18:37.991000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57652990";"01";"1961061";"";"";"2036659";"60";"GRADUAÇÃO";"Campus Central";"4C1";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24N12";"30";"45";"REGULAR";"false";"2020/12/22 16:43:18.694000000";"false";"";"75";"CONSOLIDADA";"";"Presencial"
"57652991";"01";"3211947";"";"";"2036654";"20";"GRADUAÇÃO";"Campus Central";"4I5";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N34";"49";"28";"REGULAR";"false";"2020/12/22 15:17:34.435000000";"false";"";"62";"CONSOLIDADA";"";"Presencial"
"57652991";"01";"3669471";"";"";"2036654";"40";"GRADUAÇÃO";"Campus Central";"4I5";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N34";"49";"28";"REGULAR";"false";"2020/12/22 15:17:34.435000000";"false";"";"62";"CONSOLIDADA";"";"Presencial"
"57652992";"01";"2329932";"";"";"2036570";"60";"GRADUAÇÃO";"Campus Central";"4B2";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"6N1234";"27";"40";"REGULAR";"false";"2020/12/16 13:39:41.923000000";"false";"";"56";"CONSOLIDADA";"";"Presencial"
"57652993";"01";"1149448";"";"";"2036656";"30";"GRADUAÇÃO";"Campus Central";"4I4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24N34";"27";"25";"REGULAR";"false";"2020/12/17 07:51:30.809000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57652993";"01";"1849595";"";"";"2036656";"30";"GRADUAÇÃO";"Campus Central";"4I4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24N34";"27";"25";"REGULAR";"false";"2020/12/17 07:51:30.809000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57652994";"01";"1723208";"";"";"2036658";"60";"GRADUAÇÃO";"Campus Central";"4I4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35N12";"62";"45";"REGULAR";"false";"2020/12/18 19:28:52.287000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57652995";"01";"2275732";"";"";"2036666";"60";"GRADUAÇÃO";"Campus Central";"4I5";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"46N12";"19";"8";"REGULAR";"false";"2020/12/14 20:17:19.536000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57652996";"01";"1169093";"";"";"2036569";"60";"GRADUAÇÃO";"Campus Central";"4A4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T56";"22";"20";"REGULAR";"false";"2020/12/17 20:09:38.719000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57652997";"01";"1848513";"";"";"2036565";"60";"GRADUAÇÃO";"Campus Central";"4I14";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T56";"23";"21";"REGULAR";"false";"2020/12/13 13:02:28.026000000";"false";"";"62";"CONSOLIDADA";"";"Presencial"
"57652998";"01";"1723208";"";"";"2036667";"30";"GRADUAÇÃO";"Campus Central";"4I4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"2T34";"23";"25";"REGULAR";"false";"2020/12/18 08:41:31.685000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57652999";"01";"2456706";"";"";"2036657";"90";"GRADUAÇÃO";"Campus Central";"4D1";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"246T56";"30";"22";"REGULAR";"false";"2020/12/12 05:20:42.981000000";"false";"";"92";"CONSOLIDADA";"";"Presencial"
"57653000";"01";"1086657";"";"";"2036661";"60";"GRADUAÇÃO";"Campus Central";"4I4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T56";"20";"12";"REGULAR";"false";"2020/12/19 18:17:19.662000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57653001";"01";"1149448";"";"";"2036568";"60";"GRADUAÇÃO";"Campus Central";"2T34 - 4I2 ; 6T56 - 4A5";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"2T34 6T56";"30";"26";"REGULAR";"false";"2020/12/13 08:52:27.628000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57653002";"01";"2736085";"";"";"2036655";"60";"GRADUAÇÃO";"Campus Central";"4A2";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T56";"24";"45";"REGULAR";"false";"2020/12/17 10:01:35.265000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57653003";"01";"1723208";"";"";"2036652";"60";"GRADUAÇÃO";"Campus Central";"4F4";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T34";"23";"35";"REGULAR";"false";"2020/12/18 08:39:01.360000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57653004";"01";"1216931";"";"";"2036662";"60";"GRADUAÇÃO";"Campus Central";"4A8";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"46T34";"22";"35";"REGULAR";"false";"2020/12/19 20:26:43.118000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57653005";"01";"1148696";"";"";"2036653";"60";"GRADUAÇÃO";"Campus Central";"4F3";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T56";"24";"40";"REGULAR";"false";"2020/12/16 15:36:47.607000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57653006";"01";"2736085";"";"";"2036651";"60";"GRADUAÇÃO";"Campus Central";"4A2";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T12";"21";"18";"REGULAR";"false";"2020/12/13 08:52:39.175000000";"false";"";"62";"CONSOLIDADA";"";"Presencial"
"57653007";"01";"3144567";"";"";"2036576";"60";"GRADUAÇÃO";"Campus Central";"4B2";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T12";"17";"45";"REGULAR";"false";"2020/12/17 21:29:07.537000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57653008";"01";"1330544";"";"";"2036650";"60";"GRADUAÇÃO";"Campus Central";"4I18";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T34";"49";"30";"REGULAR";"false";"2020/12/19 21:46:04.830000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57653009";"02";"1961061";"";"";"2036659";"60";"GRADUAÇÃO";"Campus Central";"4I9";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T34";"14";"45";"REGULAR";"false";"2020/12/22 16:44:08.913000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57653010";"01";"1494715";"";"";"2036664";"60";"GRADUAÇÃO";"Campus Central";"LIAEPE";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T56";"35";"30";"REGULAR";"false";"2020/12/16 12:27:00.378000000";"false";"";"64";"CONSOLIDADA";"";"Presencial"
"57653011";"01";"1149448";"";"";"2036663";"60";"GRADUAÇÃO";"Campus Central";"4A3";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"2T12 4T34";"19";"17";"REGULAR";"false";"2020/12/13 08:56:11.302000000";"false";"";"58";"CONSOLIDADA";"";"Presencial"
"57653012";"01";"1216931";"";"";"2036567";"60";"GRADUAÇÃO";"Campus Central";"4A8";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"46T12";"44";"39";"REGULAR";"false";"2020/12/19 16:54:19.786000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57653013";"01";"1777131";"";"";"2036563";"60";"GRADUAÇÃO";"Campus Central";"4I8";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T56";"41";"40";"REGULAR";"false";"2020/12/18 23:38:28.927000000";"false";"";"68";"CONSOLIDADA";"";"Presencial"
"57653014";"01";"3211947";"";"";"2037858";"20";"GRADUAÇÃO";"Campus Central";"4A7";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T56";"49";"45";"REGULAR";"false";"2020/12/19 16:31:33.117000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57653014";"01";"3669471";"";"";"2037858";"40";"GRADUAÇÃO";"Campus Central";"4A7";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T56";"49";"45";"REGULAR";"false";"2020/12/19 16:31:33.117000000";"false";"";"70";"CONSOLIDADA";"";"Presencial"
"57653015";"01";"1169093";"";"";"2036556";"60";"GRADUAÇÃO";"Campus Central";"4B1";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"35T34";"16";"47";"REGULAR";"false";"2020/12/17 20:12:58.058000000";"false";"";"74";"CONSOLIDADA";"";"Presencial"
"57653016";"01";"347649";"";"";"25737";"30";"GRADUAÇÃO";"Campus Central";"anfiteatro A";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T12";"8";"50";"REGULAR";"false";"2020/12/17 14:44:38.757000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57653016";"01";"7346484";"";"";"25737";"30";"GRADUAÇÃO";"Campus Central";"anfiteatro A";"2020";"6";"2020/09/06 00:00:00.000";"2020/12/19 00:00:00.000";"24T12";"8";"50";"REGULAR";"false";"2020/12/17 14:44:38.757000000";"false";"";"66";"CONSOLIDADA";"";"Presencial"
"57653017";"01";"1667882";"";"";"25733";"60";"GRADUAÇÃO";"Campus Central";"Anfiteatro B";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"35T2345";"9";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653017";"01";"2121895";"";"";"25733";"60";"GRADUAÇÃO";"Campus Central";"Anfiteatro B";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"35T2345";"9";"40";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653018";"01";"4363493";"";"";"2043950";"30";"GRADUAÇÃO";"Campus Central";"Anfiteatro A";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"246M12";"0";"59";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653018";"01";"7346484";"";"";"2043950";"30";"GRADUAÇÃO";"Campus Central";"Anfiteatro A";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"246M12";"0";"59";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653018";"01";"3914281";"";"";"2043950";"30";"GRADUAÇÃO";"Campus Central";"Anfiteatro A";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"246M12";"0";"59";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653019";"01";"3550124";"";"";"25725";"30";"GRADUAÇÃO";"Campus Central";"Anfiteatro B";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"2346M56";"0";"49";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653019";"01";"347649";"";"";"25725";"30";"GRADUAÇÃO";"Campus Central";"Anfiteatro B";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"2346M56";"0";"49";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653019";"01";"2121895";"";"";"25725";"60";"GRADUAÇÃO";"Campus Central";"Anfiteatro B";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"2346M56";"0";"49";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57653020";"02";"1076490";"";"";"25725";"45";"GRADUAÇÃO";"Campus Central";"Anfiteatro B";"2020";"6";"2020/08/23 00:00:00.000";"2020/12/12 00:00:00.000";"245N34 6N12";"0";"36";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
