"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"1245126";"01";"1544780";"";"";"57441";"40";"LATO SENSU";"";"";"2015";"2";"2015/02/02 00:00:00.000";"2015/06/20 00:00:00.000";"";"";"";"REGULAR";"true";"";"false";"";"";"EXCLUÍDA";"";"A Distância"
"57560974";"01";"2432663";"";"";"55731";"30";"LATO SENSU";"";"Caicó";"2015";"2";"2015/11/14 00:00:00.000";"2015/11/21 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/02/29 16:58:56.653000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57560975";"01";"1683652";"";"";"55770";"30";"LATO SENSU";"";"Caicó";"2015";"2";"2015/08/08 00:00:00.000";"2015/08/15 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/09/26 00:28:07.764000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57560976";"01";"1127895";"";"";"55743";"30";"LATO SENSU";"";"Caicó";"2015";"2";"2015/09/12 00:00:00.000";"2015/09/19 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/01/07 16:54:55.815000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57560977";"01";"1987097";"";"";"55734";"30";"LATO SENSU";"";"Caicó";"2015";"2";"2015/10/10 00:00:00.000";"2015/10/17 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/01/29 17:20:44.777000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57560982";"01";"2890582";"";"";"55735";"45";"LATO SENSU";"";"Currais Novos";"2015";"2";"2015/11/07 00:00:00.000";"2015/11/21 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/01/27 16:44:08.695000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57560983";"01";"";"71006";"";"55730";"30";"LATO SENSU";"";"Currais Novos";"2015";"2";"2015/08/08 00:00:00.000";"2015/08/15 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/07/12 10:05:36.139000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57560984";"02";"1987097";"";"";"55734";"30";"LATO SENSU";"";"Currais Novos";"2015";"2";"2015/09/12 00:00:00.000";"2015/09/19 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2016/01/29 17:30:01.226000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57560985";"02";"1127895";"";"";"55743";"30";"LATO SENSU";"";"Currais Novos";"2015";"2";"2015/10/10 00:00:00.000";"2015/10/17 00:00:00.000";"7M12345  7T12345";"";"60";"REGULAR";"false";"2015/12/24 15:36:00.057000000";"false";"";"20";"CONSOLIDADA";"";"Presencial"
"57561881";"01";"";"12367";"";"58689";"45";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ - EAJ";"2015";"2";"2015/08/28 00:00:00.000";"2015/09/15 00:00:00.000";"36N234";"";"40";"REGULAR";"false";"2015/10/29 11:16:45.103000000";"false";"";"18";"CONSOLIDADA";"";"Presencial"
"57561887";"01";"";"12044";"";"58805";"60";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ - EAJ";"2015";"2";"2015/08/13 00:00:00.000";"2015/10/22 00:00:00.000";"35N234";"";"40";"REGULAR";"false";"2015/12/11 20:31:45.326000000";"false";"";"60";"CONSOLIDADA";"";"Presencial"
"57561904";"01";"";"12459";"";"56534";"45";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ - EAJ";"2015";"2";"2015/09/25 00:00:00.000";"2015/12/10 00:00:00.000";"56N234";"0";"40";"REGULAR";"false";"2016/05/03 08:40:04.505000000";"false";"";"33";"EXCLUÍDA";"";"Presencial"
"57561907";"01";"";"12466";"";"56533";"45";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ - EAJ";"2015";"2";"2015/11/10 00:00:00.000";"2015/12/18 00:00:00.000";"234N234";"";"40";"REGULAR";"false";"2016/03/17 21:43:52.417000000";"false";"";"61";"CONSOLIDADA";"";"Presencial"
"57561910";"01";"";"12466";"";"56531";"45";"TÉCNICO";"";"ESCOLA AGRÍCOLA DE JUNDIAÍ - EAJ";"2015";"2";"2016/03/02 00:00:00.000";"2016/04/19 00:00:00.000";"234N234";"";"40";"REGULAR";"false";"2016/05/03 08:43:59.703000000";"false";"";"54";"CONSOLIDADA";"";"Presencial"
"57562092";"01";"";"12280";"";"57910";"45";"TÉCNICO";"";"PEDRO AVELINO";"2015";"2";"2015/07/16 00:00:00.000";"2015/07/30 00:00:00.000";"23456T2345";"";"40";"REGULAR";"false";"2015/08/01 07:38:28.390000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57562093";"01";"";"12280";"";"57905";"45";"TÉCNICO";"";"PEDRO AVELINO";"2015";"2";"2015/07/01 00:00:00.000";"2015/07/15 00:00:00.000";"23456T2345";"";"40";"REGULAR";"false";"2015/07/23 15:29:43.199000000";"false";"";"44";"CONSOLIDADA";"";"Presencial"
"57562232";"01";"";"81627";"";"56846";"0";"LATO SENSU";"";"";"2015";"2";"2015/10/12 00:00:00.000";"2015/12/05 00:00:00.000";"";"";"";"REGULAR";"true";"2016/05/24 10:00:23.975000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57562232";"01";"2626690";"";"";"56846";"0";"LATO SENSU";"";"";"2015";"2";"2015/10/12 00:00:00.000";"2015/12/05 00:00:00.000";"";"";"";"REGULAR";"true";"2016/05/24 10:00:23.975000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57562233";"01";"";"81627";"";"56847";"0";"LATO SENSU";"";"";"2015";"2";"2015/12/14 00:00:00.000";"2016/02/20 00:00:00.000";"";"";"";"REGULAR";"true";"2016/05/25 10:15:50.643000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57562233";"01";"2626690";"";"";"56847";"0";"LATO SENSU";"";"";"2015";"2";"2015/12/14 00:00:00.000";"2016/02/20 00:00:00.000";"";"";"";"REGULAR";"true";"2016/05/25 10:15:50.643000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57562236";"02";"2626690";"";"";"56846";"0";"LATO SENSU";"";"";"2015";"2";"2015/10/12 00:00:00.000";"2015/12/05 00:00:00.000";"";"";"";"REGULAR";"true";"2016/05/17 09:25:33.192000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
"57562236";"02";"";"81625";"";"56846";"0";"LATO SENSU";"";"";"2015";"2";"2015/10/12 00:00:00.000";"2015/12/05 00:00:00.000";"";"";"";"REGULAR";"true";"2016/05/17 09:25:33.192000000";"false";"";"0";"CONSOLIDADA";"";"A Distância"
