"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57666405";"01";"";"81865";"";"54400";"15";"STRICTO SENSU";"";"Oferta remota";"2021";"2";"2021/08/09 00:00:00.000";"2021/08/30 00:00:00.000";"2N1234";"13";"14";"REGULAR";"false";"2021/08/30 22:23:40.823000000";"false";"";"16";"CONSOLIDADA";"";"Presencial"
"57666406";"01";"1753441";"";"";"54404";"30";"STRICTO SENSU";"";"oferta remota";"2021";"2";"2021/08/03 00:00:00.000";"2021/09/21 00:00:00.000";"3N1234";"13";"14";"REGULAR";"false";"2021/11/21 14:01:49.465000000";"false";"";"40";"CONSOLIDADA";"";"Presencial"
"57666407";"01";"1753603";"";"";"54402";"30";"STRICTO SENSU";"";"Oferta remota";"2021";"2";"2021/08/04 00:00:00.000";"2021/09/22 00:00:00.000";"5T6  5N1234";"13";"14";"REGULAR";"false";"2021/10/04 15:20:25.094000000";"false";"";"35";"CONSOLIDADA";"";"Presencial"
"57666408";"01";"1696802";"";"";"54399";"30";"STRICTO SENSU";"";"Oferta remota";"2021";"2";"2021/08/18 00:00:00.000";"2021/10/06 00:00:00.000";"4N1234";"13";"14";"REGULAR";"false";"2021/11/04 16:20:37.562000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57666409";"01";"1298976";"";"";"67091";"30";"STRICTO SENSU";"";"Oferta remota";"2021";"2";"2021/10/04 00:00:00.000";"2021/11/22 00:00:00.000";"2T6  2N1234";"13";"14";"REGULAR";"false";"2022/02/07 14:30:18.394000000";"false";"";"25";"CONSOLIDADA";"";"Presencial"
"57666410";"01";"1753441";"";"";"54407";"15";"STRICTO SENSU";"";"Oferta remota";"2021";"2";"2021/10/19 00:00:00.000";"2021/11/09 00:00:00.000";"3N1234";"0";"14";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57674135";"01";"3804157";"";"";"41889";"15";"STRICTO SENSU";"";"Videoconferência";"2021";"2";"2021/08/09 00:00:00.000";"2021/12/11 00:00:00.000";"7M123";"11";"15";"REGULAR";"false";"2022/02/18 19:23:04.617000000";"false";"";"45";"CONSOLIDADA";"";"Presencial"
"57674135";"01";"1298938";"";"";"41889";"30";"STRICTO SENSU";"";"Videoconferência";"2021";"2";"2021/08/09 00:00:00.000";"2021/12/11 00:00:00.000";"7M123";"11";"15";"REGULAR";"false";"2022/02/18 19:23:04.617000000";"false";"";"45";"CONSOLIDADA";"";"Presencial"
"57674136";"01";"1454154";"";"";"41898";"45";"STRICTO SENSU";"";"Videoconferência";"2021";"2";"2021/08/09 00:00:00.000";"2021/12/11 00:00:00.000";"3N1234";"11";"15";"REGULAR";"false";"";"false";"";"";"ABERTA";"";"Presencial"
"57674137";"01";"1804939";"";"";"55942";"22";"STRICTO SENSU";"";"Videoconferência";"2021";"2";"2021/11/17 00:00:00.000";"2022/02/23 00:00:00.000";"4N123";"11";"15";"REGULAR";"false";"2022/02/25 16:22:32.057000000";"false";"";"42";"CONSOLIDADA";"";"Presencial"
"57674137";"01";"1454154";"";"";"55942";"23";"STRICTO SENSU";"";"Videoconferência";"2021";"2";"2021/11/17 00:00:00.000";"2022/02/23 00:00:00.000";"4N123";"11";"15";"REGULAR";"false";"2022/02/25 16:22:32.057000000";"false";"";"42";"CONSOLIDADA";"";"Presencial"
"57674138";"01";"3549781";"";"";"44702";"30";"STRICTO SENSU";"";"Videoconferência";"2021";"2";"2021/08/09 00:00:00.000";"2021/12/11 00:00:00.000";"4N12";"7";"20";"REGULAR";"false";"2021/11/17 15:21:15.175000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
