"id_turma";"codigo_turma";"siape";"matricula_docente_externo";"observacao";"id_componente_curricular";"ch_dedicada_periodo";"nivel_ensino";"campus_turma";"local";"ano";"periodo";"data_inicio";"data_fim";"descricao_horario";"total_solicitacoes";"capacidade_aluno";"tipo";"distancia";"data_consolidacao";"agrupadora";"id_turma_agrupadora";"qtd_aulas_lancadas";"situacao_turma";"convenio";"modalidade_participantes"
"57652660";"02";"1279611";"";"Destinada a aluno de 'Canto Erudito'.";"69258";"15";"TÉCNICO";"";"Sala 3";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"6T5 (24/08/2020 - 12/12/2020)";"";"1";"REGULAR";"false";"2020/12/13 16:41:15.812000000";"false";"";"14";"CONSOLIDADA";"";"Presencial"
"57652661";"03";"1174208";"";"";"69258";"15";"TÉCNICO";"";"Sala E";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"3T2 (17/02/2020 - 17/03/2020),  3T2 (24/08/2020 - 12/12/2020)";"";"1";"REGULAR";"false";"2020/12/23 15:11:21.121000000";"false";"";"19";"CONSOLIDADA";"";"Presencial"
"57652662";"01";"1812476";"";"";"2055508";"30";"TÉCNICO";"";"Sala 13";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"6T12 (17/02/2020 - 04/07/2020)";"0";"10";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652663";"01";"1149508";"";"";"18822";"30";"TÉCNICO";"";"Sala 09";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"2M56 (17/02/2020 - 17/03/2020), 2M56 (24/08/2020 - 12/12/2020)";"";"7";"REGULAR";"false";"2020/12/08 18:50:12.601000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57652664";"01";"1193310";"";"";"18833";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T34 (17/02/2020 - 17/03/2020),  4T34 (24/08/2020 - 12/12/2020)";"4";"8";"REGULAR";"false";"2020/12/22 11:45:52.761000000";"false";"";"34";"CONSOLIDADA";"";"Presencial"
"57652665";"02";"1193310";"";"";"18833";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"6T12 (17/02/2020 - 17/03/2020),  6T12 (24/08/2020 - 12/12/2020)";"4";"8";"REGULAR";"false";"2020/12/22 13:53:47.149000000";"false";"";"28";"CONSOLIDADA";"";"Presencial"
"57652666";"03";"1193310";"";"";"18833";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"3T12 (17/02/2020 - 17/03/2020),  3T12 (24/08/2020 - 12/12/2020)";"2";"8";"REGULAR";"false";"2020/12/22 14:07:48.772000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57652672";"01";"1087389";"";"";"18809";"30";"TÉCNICO";"";"Sala 25";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"3T34 (17/02/2020 - 17/03/2020),  3T34 (24/08/2020 - 12/12/2020)";"12";"30";"REGULAR";"false";"2020/12/18 18:20:11.653000000";"false";"";"28";"CONSOLIDADA";"";"Presencial"
"57652673";"01";"1189429";"";"";"18810";"30";"TÉCNICO";"";"Sala 25";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"3T56 (17/02/2020 - 04/07/2020)";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652674";"02";"1189429";"";"";"18810";"30";"TÉCNICO";"";"Sala 25";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"6T34 (17/02/2020 - 04/07/2020)";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652675";"01";"1012188";"";"";"18760";"30";"TÉCNICO";"";"Sala 25";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"6T12 (17/02/2020 - 17/03/2020),  6T12 (24/08/2020 - 12/12/2020)";"22";"30";"REGULAR";"false";"2020/12/23 17:07:44.211000000";"false";"";"38";"CONSOLIDADA";"";"Presencial"
"57652676";"02";"1012188";"";"";"18760";"30";"TÉCNICO";"";"Sala 25";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"5T56 (17/02/2020 - 17/03/2020),  5T56 (24/08/2020 - 12/12/2020)";"16";"30";"REGULAR";"false";"2020/12/23 17:08:53.512000000";"false";"";"40";"CONSOLIDADA";"";"Presencial"
"57652677";"01";"1856853";"";"*Disciplina DESTINADA À ALUNOS DO 'POPULAR'(Guitarra, Baixo Elét., Violão, Piano).Demais só tendo vg";"48500";"30";"TÉCNICO";"";"ESTÚDIO (Aquário)";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T12 (17/02/2020 - 17/03/2020),  4T12 (24/08/2020 - 12/12/2020)";"20";"15";"REGULAR";"false";"2020/12/19 20:52:48.873000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57652678";"01";"3089788";"";"";"69246";"60";"TÉCNICO";"";"Sala 25";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"35T12 (17/02/2020 - 17/03/2020),  35T12 (24/08/2020 - 12/12/2020)";"4";"50";"REGULAR";"false";"2021/01/08 13:26:23.802000000";"false";"";"80";"CONSOLIDADA";"";"Presencial"
"57652679";"02";"350610";"";"";"69246";"60";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"24T12 (17/02/2020 - 17/03/2020),  24T12 (24/08/2020 - 12/12/2020)";"8";"50";"REGULAR";"false";"2020/12/16 16:26:13.831000000";"false";"";"72";"CONSOLIDADA";"";"Presencial"
"57652680";"01";"350607";"";"";"18720";"30";"TÉCNICO";"";"LAMUCO";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"3T56 (17/02/2020 - 17/03/2020),  3T56 (24/08/2020 - 12/12/2020)";"22";"15";"REGULAR";"false";"2020/12/21 23:13:36.500000000";"false";"";"8";"CONSOLIDADA";"";"Presencial"
"57652681";"01";"1012188";"";"";"18722";"30";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"2T56 (17/02/2020 - 17/03/2020),  2T56 (24/08/2020 - 12/12/2020)";"3";"30";"REGULAR";"false";"2020/12/23 17:12:28.757000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57652682";"02";"1012188";"";"";"18722";"30";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"3T12 (17/02/2020 - 17/03/2020),  3T12 (24/08/2020 - 12/12/2020)";"11";"30";"REGULAR";"false";"2020/12/23 17:09:56.676000000";"false";"";"40";"CONSOLIDADA";"";"Presencial"
"57652683";"01";"1012188";"";"";"18723";"30";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"3T34 (17/02/2020 - 04/07/2020)";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652684";"02";"1012188";"";"";"18723";"30";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"5T12 (17/02/2020 - 17/03/2020),  5T12 (24/08/2020 - 12/12/2020)";"14";"30";"REGULAR";"false";"2020/12/23 17:14:49.991000000";"false";"";"40";"CONSOLIDADA";"";"Presencial"
"57652685";"01";"1012188";"";"";"18724";"30";"TÉCNICO";"";"Sala 22";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"4T34 (17/02/2020 - 04/07/2020)";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652686";"02";"1012188";"";"";"18724";"30";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"3T56 (17/02/2020 - 04/07/2020)";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652687";"01";"1012188";"";"";"18770";"30";"TÉCNICO";"";"Sala 24";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"5T34 (17/02/2020 - 04/07/2020)";"0";"30";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652688";"01";"1193310";"";"";"2003200";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"6T34 (17/02/2020 - 17/03/2020),  6T34 (24/08/2020 - 12/12/2020)";"4";"8";"REGULAR";"false";"2020/12/22 14:29:48.897000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57652689";"02";"1193310";"";"";"2003200";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"6T56 (17/02/2020 - 17/03/2020),  6T56 (24/08/2020 - 12/12/2020)";"3";"8";"REGULAR";"false";"2020/12/22 14:40:44.975000000";"false";"";"30";"CONSOLIDADA";"";"Presencial"
"57652691";"04";"1193310";"";"";"2003200";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T12 (17/02/2020 - 17/03/2020),  4T12 (24/08/2020 - 12/12/2020)";"2";"8";"REGULAR";"false";"2020/12/22 14:22:36.243000000";"false";"";"32";"CONSOLIDADA";"";"Presencial"
"57652692";"01";"1149508";"";"";"18825";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"5M34 (17/02/2020 - 17/03/2020), 5M34 (24/08/2020 - 12/12/2020)";"17";"8";"REGULAR";"false";"2020/12/10 10:39:30.258000000";"false";"";"36";"CONSOLIDADA";"";"Presencial"
"57652693";"02";"1149508";"";"";"18825";"30";"TÉCNICO";"";"Sala 19";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"5T34 (17/02/2020 - 17/03/2020),  5T34 (24/08/2020 - 12/12/2020)";"0";"8";"REGULAR";"false";"";"false";"";"";"INTERROMPIDA";"";"Presencial"
"57652694";"01";"1422519";"";"Disciplina destinada aos alunos de Flauta Doce";"69250";"45";"TÉCNICO";"";"Sala 06";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"5T456 (17/02/2020 - 17/03/2020),  5T456 (24/08/2020 - 12/12/2020)";"0";"10";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652695";"01";"";"";"";"69251";"20";"TÉCNICO";"";"Sala 06 (Madeiras)";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T123 (17/02/2020 - 17/03/2020),  4T123 (24/08/2020 - 12/12/2020)";"";"20";"REGULAR";"false";"2020/12/23 11:58:57.743000000";"false";"";"27";"CONSOLIDADA";"";"Presencial"
"57652695";"01";"1605612";"";"";"69251";"25";"TÉCNICO";"";"Sala 06 (Madeiras)";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T123 (17/02/2020 - 17/03/2020),  4T123 (24/08/2020 - 12/12/2020)";"";"20";"REGULAR";"false";"2020/12/23 11:58:57.743000000";"false";"";"27";"CONSOLIDADA";"";"Presencial"
"57652696";"02";"277370";"";"";"69251";"45";"TÉCNICO";"";"Auditório Onófre Lopes (Filarmônica UFRN)";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"2M456 (17/02/2020 - 17/03/2020), 2M456 (24/08/2020 - 12/12/2020)";"";"30";"REGULAR";"false";"2020/12/18 09:37:46.950000000";"false";"";"51";"CONSOLIDADA";"";"Presencial"
"57652697";"03";"1465669";"";"";"69251";"45";"TÉCNICO";"";"Sala 25 (Orquestra/Regência)";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T456 (17/02/2020 - 17/03/2020),  4T456 (24/08/2020 - 12/12/2020)";"";"30";"REGULAR";"false";"2020/12/21 19:05:19.488000000";"false";"";"0";"CONSOLIDADA";"";"Presencial"
"57652698";"04";"2265109";"";"";"69251";"45";"TÉCNICO";"";"Sala 20 (Metais e Percussão)";"2020";"1";"2020/02/17 00:00:00.000";"2020/12/12 00:00:00.000";"4T456 (17/02/2020 - 17/03/2020),  4T456 (24/08/2020 - 12/12/2020)";"";"20";"REGULAR";"false";"2020/12/22 14:02:32.199000000";"false";"";"51";"CONSOLIDADA";"";"Presencial"
"57652706";"01";"1812476";"";"Contrabaixo Elétrico: 1, Guitarra: 2, Bateria: 1 Sopro: 2, Violão: 1, Percussão: 2.";"18727";"15";"TÉCNICO";"";"ESTÚDIO";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"6T123 (17/02/2020 - 04/07/2020)";"0";"9";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652706";"01";"1189429";"";"Contrabaixo Elétrico: 1, Guitarra: 2, Bateria: 1 Sopro: 2, Violão: 1, Percussão: 2.";"18727";"15";"TÉCNICO";"";"ESTÚDIO";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"6T123 (17/02/2020 - 04/07/2020)";"0";"9";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652706";"01";"1319262";"";"Contrabaixo Elétrico: 1, Guitarra: 2, Bateria: 1 Sopro: 2, Violão: 1, Percussão: 2.";"18727";"15";"TÉCNICO";"";"ESTÚDIO";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"6T123 (17/02/2020 - 04/07/2020)";"0";"9";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652708";"02";"1735107";"";"";"18727";"45";"TÉCNICO";"";"Sala 21 (Cordas)";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"3T456 (17/02/2020 - 04/07/2020)";"0";"12";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
"57652710";"05";"1319262";"";"Contrabaixo Elétrico: 1, Guitarra: 2, Bateria: 1, Sopro: 2, Violão: 1, Percussão: 2.";"69251";"30";"TÉCNICO";"";"ESTÚDIO (Aquário - música popular)";"2020";"1";"2020/02/17 00:00:00.000";"2020/07/04 00:00:00.000";"6T456 (17/02/2020 - 04/07/2020)";"0";"9";"REGULAR";"false";"";"false";"";"";"EXCLUÍDA";"";"Presencial"
